+ 0.73348 1 0 ack 40 ------- 4 1.0 0.0 62 144
- 0.73348 1 0 ack 40 ------- 4 1.0 0.0 62 144
- 0.7368 0 1 tcp 1040 ------- 4 0.0 1.0 64 109
r 0.7388 1 0 ack 40 ------- 4 1.0 0.0 62 144
+ 0.7388 0 1 tcp 1040 ------- 4 0.0 1.0 82 145
r 0.7418 0 1 tcp 1040 ------- 4 0.0 1.0 63 107
+ 0.7418 1 0 ack 40 ------- 4 1.0 0.0 63 146
- 0.7418 1 0 ack 40 ------- 4 1.0 0.0 63 146
- 0.74512 0 1 tcp 1040 ------- 4 0.0 1.0 65 111
r 0.74712 1 0 ack 40 ------- 4 1.0 0.0 63 146
+ 0.74712 0 1 tcp 1040 ------- 4 0.0 1.0 83 147
r 0.75012 0 1 tcp 1040 ------- 4 0.0 1.0 64 109
+ 0.75012 1 0 ack 40 ------- 4 1.0 0.0 64 148
- 0.75012 1 0 ack 40 ------- 4 1.0 0.0 64 148
- 0.75344 0 1 tcp 1040 ------- 4 0.0 1.0 66 113
r 0.75544 1 0 ack 40 ------- 4 1.0 0.0 64 148
+ 0.75544 0 1 tcp 1040 ------- 4 0.0 1.0 84 149
r 0.75844 0 1 tcp 1040 ------- 4 0.0 1.0 65 111
+ 0.75844 1 0 ack 40 ------- 4 1.0 0.0 65 150
- 0.75844 1 0 ack 40 ------- 4 1.0 0.0 65 150
- 0.76176 0 1 tcp 1040 ------- 4 0.0 1.0 67 115
r 0.76376 1 0 ack 40 ------- 4 1.0 0.0 65 150
+ 0.76376 0 1 tcp 1040 ------- 4 0.0 1.0 85 151
r 0.76676 0 1 tcp 1040 ------- 4 0.0 1.0 66 113
+ 0.76676 1 0 ack 40 ------- 4 1.0 0.0 66 152
- 0.76676 1 0 ack 40 ------- 4 1.0 0.0 66 152
- 0.77008 0 1 tcp 1040 ------- 4 0.0 1.0 68 117
r 0.77208 1 0 ack 40 ------- 4 1.0 0.0 66 152
+ 0.77208 0 1 tcp 1040 ------- 4 0.0 1.0 86 153
r 0.77508 0 1 tcp 1040 ------- 4 0.0 1.0 67 115
+ 0.77508 1 0 ack 40 ------- 4 1.0 0.0 67 154
- 0.77508 1 0 ack 40 ------- 4 1.0 0.0 67 154
- 0.7784 0 1 tcp 1040 ------- 4 0.0 1.0 69 119
r 0.7804 1 0 ack 40 ------- 4 1.0 0.0 67 154
+ 0.7804 0 1 tcp 1040 ------- 4 0.0 1.0 87 155
r 0.7834 0 1 tcp 1040 ------- 4 0.0 1.0 68 117
+ 0.7834 1 0 ack 40 ------- 4 1.0 0.0 68 156
- 0.7834 1 0 ack 40 ------- 4 1.0 0.0 68 156
- 0.78672 0 1 tcp 1040 ------- 4 0.0 1.0 70 121
r 0.78872 1 0 ack 40 ------- 4 1.0 0.0 68 156
+ 0.78872 0 1 tcp 1040 ------- 4 0.0 1.0 88 157
r 0.79172 0 1 tcp 1040 ------- 4 0.0 1.0 69 119
+ 0.79172 1 0 ack 40 ------- 4 1.0 0.0 69 158
- 0.79172 1 0 ack 40 ------- 4 1.0 0.0 69 158
- 0.79504 0 1 tcp 1040 ------- 4 0.0 1.0 71 123
r 0.79704 1 0 ack 40 ------- 4 1.0 0.0 69 158
+ 0.79704 0 1 tcp 1040 ------- 4 0.0 1.0 89 159
r 0.80004 0 1 tcp 1040 ------- 4 0.0 1.0 70 121
+ 0.80004 1 0 ack 40 ------- 4 1.0 0.0 70 160
- 0.80004 1 0 ack 40 ------- 4 1.0 0.0 70 160
- 0.80336 0 1 tcp 1040 ------- 4 0.0 1.0 72 125
r 0.80536 1 0 ack 40 ------- 4 1.0 0.0 70 160
+ 0.80536 0 1 tcp 1040 ------- 4 0.0 1.0 90 161
r 0.80836 0 1 tcp 1040 ------- 4 0.0 1.0 71 123
+ 0.80836 1 0 ack 40 ------- 4 1.0 0.0 71 162
- 0.80836 1 0 ack 40 ------- 4 1.0 0.0 71 162
- 0.81168 0 1 tcp 1040 ------- 4 0.0 1.0 73 127
r 0.81368 1 0 ack 40 ------- 4 1.0 0.0 71 162
+ 0.81368 0 1 tcp 1040 ------- 4 0.0 1.0 91 163
r 0.81668 0 1 tcp 1040 ------- 4 0.0 1.0 72 125
+ 0.81668 1 0 ack 40 ------- 4 1.0 0.0 72 164
- 0.81668 1 0 ack 40 ------- 4 1.0 0.0 72 164
- 0.82 0 1 tcp 1040 ------- 4 0.0 1.0 74 129
r 0.822 1 0 ack 40 ------- 4 1.0 0.0 72 164
+ 0.822 0 1 tcp 1040 ------- 4 0.0 1.0 92 165
r 0.825 0 1 tcp 1040 ------- 4 0.0 1.0 73 127
+ 0.825 1 0 ack 40 ------- 4 1.0 0.0 73 166
- 0.825 1 0 ack 40 ------- 4 1.0 0.0 73 166
- 0.82832 0 1 tcp 1040 ------- 4 0.0 1.0 75 131
r 0.83032 1 0 ack 40 ------- 4 1.0 0.0 73 166
+ 0.83032 0 1 tcp 1040 ------- 4 0.0 1.0 93 167
r 0.83332 0 1 tcp 1040 ------- 4 0.0 1.0 74 129
+ 0.83332 1 0 ack 40 ------- 4 1.0 0.0 74 168
- 0.83332 1 0 ack 40 ------- 4 1.0 0.0 74 168
- 0.83664 0 1 tcp 1040 ------- 4 0.0 1.0 76 133
r 0.83864 1 0 ack 40 ------- 4 1.0 0.0 74 168
+ 0.83864 0 1 tcp 1040 ------- 4 0.0 1.0 94 169
r 0.84164 0 1 tcp 1040 ------- 4 0.0 1.0 75 131
+ 0.84164 1 0 ack 40 ------- 4 1.0 0.0 75 170
- 0.84164 1 0 ack 40 ------- 4 1.0 0.0 75 170
- 0.84496 0 1 tcp 1040 ------- 4 0.0 1.0 77 135
r 0.84696 1 0 ack 40 ------- 4 1.0 0.0 75 170
+ 0.84696 0 1 tcp 1040 ------- 4 0.0 1.0 95 171
r 0.84996 0 1 tcp 1040 ------- 4 0.0 1.0 76 133
+ 0.84996 1 0 ack 40 ------- 4 1.0 0.0 76 172
- 0.84996 1 0 ack 40 ------- 4 1.0 0.0 76 172
- 0.85328 0 1 tcp 1040 ------- 4 0.0 1.0 78 137
r 0.85528 1 0 ack 40 ------- 4 1.0 0.0 76 172
+ 0.85528 0 1 tcp 1040 ------- 4 0.0 1.0 96 173
r 0.85828 0 1 tcp 1040 ------- 4 0.0 1.0 77 135
+ 0.85828 1 0 ack 40 ------- 4 1.0 0.0 77 174
- 0.85828 1 0 ack 40 ------- 4 1.0 0.0 77 174
- 0.8616 0 1 tcp 1040 ------- 4 0.0 1.0 79 139
r 0.8636 1 0 ack 40 ------- 4 1.0 0.0 77 174
+ 0.8636 0 1 tcp 1040 ------- 4 0.0 1.0 97 175
r 0.8666 0 1 tcp 1040 ------- 4 0.0 1.0 78 137
+ 0.8666 1 0 ack 40 ------- 4 1.0 0.0 78 176
- 0.8666 1 0 ack 40 ------- 4 1.0 0.0 78 176
- 0.86992 0 1 tcp 1040 ------- 4 0.0 1.0 80 141
r 0.87192 1 0 ack 40 ------- 4 1.0 0.0 78 176
+ 0.87192 0 1 tcp 1040 ------- 4 0.0 1.0 98 177
r 0.87492 0 1 tcp 1040 ------- 4 0.0 1.0 79 139
+ 0.87492 1 0 ack 40 ------- 4 1.0 0.0 79 178
- 0.87492 1 0 ack 40 ------- 4 1.0 0.0 79 178
- 0.87824 0 1 tcp 1040 ------- 4 0.0 1.0 81 143
r 0.88024 1 0 ack 40 ------- 4 1.0 0.0 79 178
+ 0.88024 0 1 tcp 1040 ------- 4 0.0 1.0 99 179
r 0.88324 0 1 tcp 1040 ------- 4 0.0 1.0 80 141
+ 0.88324 1 0 ack 40 ------- 4 1.0 0.0 80 180
- 0.88324 1 0 ack 40 ------- 4 1.0 0.0 80 180
- 0.88656 0 1 tcp 1040 ------- 4 0.0 1.0 82 145
r 0.88856 1 0 ack 40 ------- 4 1.0 0.0 80 180
+ 0.88856 0 1 tcp 1040 ------- 4 0.0 1.0 100 181
r 0.89156 0 1 tcp 1040 ------- 4 0.0 1.0 81 143
+ 0.89156 1 0 ack 40 ------- 4 1.0 0.0 81 182
- 0.89156 1 0 ack 40 ------- 4 1.0 0.0 81 182
- 0.89488 0 1 tcp 1040 ------- 4 0.0 1.0 83 147
r 0.89688 1 0 ack 40 ------- 4 1.0 0.0 81 182
+ 0.89688 0 1 tcp 1040 ------- 4 0.0 1.0 101 183
r 0.89988 0 1 tcp 1040 ------- 4 0.0 1.0 82 145
+ 0.89988 1 0 ack 40 ------- 4 1.0 0.0 82 184
- 0.89988 1 0 ack 40 ------- 4 1.0 0.0 82 184
- 0.9032 0 1 tcp 1040 ------- 4 0.0 1.0 84 149
r 0.9052 1 0 ack 40 ------- 4 1.0 0.0 82 184
+ 0.9052 0 1 tcp 1040 ------- 4 0.0 1.0 102 185
r 0.9082 0 1 tcp 1040 ------- 4 0.0 1.0 83 147
+ 0.9082 1 0 ack 40 ------- 4 1.0 0.0 83 186
- 0.9082 1 0 ack 40 ------- 4 1.0 0.0 83 186
- 0.91152 0 1 tcp 1040 ------- 4 0.0 1.0 85 151
r 0.91352 1 0 ack 40 ------- 4 1.0 0.0 83 186
+ 0.91352 0 1 tcp 1040 ------- 4 0.0 1.0 103 187
r 0.91652 0 1 tcp 1040 ------- 4 0.0 1.0 84 149
+ 0.91652 1 0 ack 40 ------- 4 1.0 0.0 84 188
- 0.91652 1 0 ack 40 ------- 4 1.0 0.0 84 188
- 0.91984 0 1 tcp 1040 ------- 4 0.0 1.0 86 153
r 0.92184 1 0 ack 40 ------- 4 1.0 0.0 84 188
+ 0.92184 0 1 tcp 1040 ------- 4 0.0 1.0 104 189
r 0.92484 0 1 tcp 1040 ------- 4 0.0 1.0 85 151
+ 0.92484 1 0 ack 40 ------- 4 1.0 0.0 85 190
- 0.92484 1 0 ack 40 ------- 4 1.0 0.0 85 190
- 0.92816 0 1 tcp 1040 ------- 4 0.0 1.0 87 155
r 0.93016 1 0 ack 40 ------- 4 1.0 0.0 85 190
+ 0.93016 0 1 tcp 1040 ------- 4 0.0 1.0 105 191
r 0.93316 0 1 tcp 1040 ------- 4 0.0 1.0 86 153
+ 0.93316 1 0 ack 40 ------- 4 1.0 0.0 86 192
- 0.93316 1 0 ack 40 ------- 4 1.0 0.0 86 192
- 0.93648 0 1 tcp 1040 ------- 4 0.0 1.0 88 157
r 0.93848 1 0 ack 40 ------- 4 1.0 0.0 86 192
+ 0.93848 0 1 tcp 1040 ------- 4 0.0 1.0 106 193
r 0.94148 0 1 tcp 1040 ------- 4 0.0 1.0 87 155
+ 0.94148 1 0 ack 40 ------- 4 1.0 0.0 87 194
- 0.94148 1 0 ack 40 ------- 4 1.0 0.0 87 194
- 0.9448 0 1 tcp 1040 ------- 4 0.0 1.0 89 159
r 0.9468 1 0 ack 40 ------- 4 1.0 0.0 87 194
+ 0.9468 0 1 tcp 1040 ------- 4 0.0 1.0 107 195
r 0.9498 0 1 tcp 1040 ------- 4 0.0 1.0 88 157
+ 0.9498 1 0 ack 40 ------- 4 1.0 0.0 88 196
- 0.9498 1 0 ack 40 ------- 4 1.0 0.0 88 196
- 0.95312 0 1 tcp 1040 ------- 4 0.0 1.0 90 161
r 0.95512 1 0 ack 40 ------- 4 1.0 0.0 88 196
+ 0.95512 0 1 tcp 1040 ------- 4 0.0 1.0 108 197
r 0.95812 0 1 tcp 1040 ------- 4 0.0 1.0 89 159
+ 0.95812 1 0 ack 40 ------- 4 1.0 0.0 89 198
- 0.95812 1 0 ack 40 ------- 4 1.0 0.0 89 198
- 0.96144 0 1 tcp 1040 ------- 4 0.0 1.0 91 163
r 0.96344 1 0 ack 40 ------- 4 1.0 0.0 89 198
+ 0.96344 0 1 tcp 1040 ------- 4 0.0 1.0 109 199
r 0.96644 0 1 tcp 1040 ------- 4 0.0 1.0 90 161
+ 0.96644 1 0 ack 40 ------- 4 1.0 0.0 90 200
- 0.96644 1 0 ack 40 ------- 4 1.0 0.0 90 200
- 0.96976 0 1 tcp 1040 ------- 4 0.0 1.0 92 165
r 0.97176 1 0 ack 40 ------- 4 1.0 0.0 90 200
+ 0.97176 0 1 tcp 1040 ------- 4 0.0 1.0 110 201
r 0.97476 0 1 tcp 1040 ------- 4 0.0 1.0 91 163
+ 0.97476 1 0 ack 40 ------- 4 1.0 0.0 91 202
- 0.97476 1 0 ack 40 ------- 4 1.0 0.0 91 202
- 0.97808 0 1 tcp 1040 ------- 4 0.0 1.0 93 167
r 0.98008 1 0 ack 40 ------- 4 1.0 0.0 91 202
+ 0.98008 0 1 tcp 1040 ------- 4 0.0 1.0 111 203
r 0.98308 0 1 tcp 1040 ------- 4 0.0 1.0 92 165
+ 0.98308 1 0 ack 40 ------- 4 1.0 0.0 92 204
- 0.98308 1 0 ack 40 ------- 4 1.0 0.0 92 204
- 0.9864 0 1 tcp 1040 ------- 4 0.0 1.0 94 169
r 0.9884 1 0 ack 40 ------- 4 1.0 0.0 92 204
+ 0.9884 0 1 tcp 1040 ------- 4 0.0 1.0 112 205
r 0.9914 0 1 tcp 1040 ------- 4 0.0 1.0 93 167
+ 0.9914 1 0 ack 40 ------- 4 1.0 0.0 93 206
- 0.9914 1 0 ack 40 ------- 4 1.0 0.0 93 206
- 0.99472 0 1 tcp 1040 ------- 4 0.0 1.0 95 171
r 0.99672 1 0 ack 40 ------- 4 1.0 0.0 93 206
+ 0.99672 0 1 tcp 1040 ------- 4 0.0 1.0 113 207
r 0.99972 0 1 tcp 1040 ------- 4 0.0 1.0 94 169
+ 0.99972 1 0 ack 40 ------- 4 1.0 0.0 94 208
- 0.99972 1 0 ack 40 ------- 4 1.0 0.0 94 208
- 1.00304 0 1 tcp 1040 ------- 4 0.0 1.0 96 173
r 1.00504 1 0 ack 40 ------- 4 1.0 0.0 94 208
+ 1.00504 0 1 tcp 1040 ------- 4 0.0 1.0 114 209
r 1.00804 0 1 tcp 1040 ------- 4 0.0 1.0 95 171
+ 1.00804 1 0 ack 40 ------- 4 1.0 0.0 95 210
- 1.00804 1 0 ack 40 ------- 4 1.0 0.0 95 210
- 1.01136 0 1 tcp 1040 ------- 4 0.0 1.0 97 175
r 1.01336 1 0 ack 40 ------- 4 1.0 0.0 95 210
+ 1.01336 0 1 tcp 1040 ------- 4 0.0 1.0 115 211
r 1.01636 0 1 tcp 1040 ------- 4 0.0 1.0 96 173
+ 1.01636 1 0 ack 40 ------- 4 1.0 0.0 96 212
- 1.01636 1 0 ack 40 ------- 4 1.0 0.0 96 212
- 1.01968 0 1 tcp 1040 ------- 4 0.0 1.0 98 177
r 1.02168 1 0 ack 40 ------- 4 1.0 0.0 96 212
+ 1.02168 0 1 tcp 1040 ------- 4 0.0 1.0 116 213
r 1.02468 0 1 tcp 1040 ------- 4 0.0 1.0 97 175
+ 1.02468 1 0 ack 40 ------- 4 1.0 0.0 97 214
- 1.02468 1 0 ack 40 ------- 4 1.0 0.0 97 214
- 1.028 0 1 tcp 1040 ------- 4 0.0 1.0 99 179
r 1.03 1 0 ack 40 ------- 4 1.0 0.0 97 214
+ 1.03 0 1 tcp 1040 ------- 4 0.0 1.0 117 215
r 1.033 0 1 tcp 1040 ------- 4 0.0 1.0 98 177
+ 1.033 1 0 ack 40 ------- 4 1.0 0.0 98 216
- 1.033 1 0 ack 40 ------- 4 1.0 0.0 98 216
- 1.03632 0 1 tcp 1040 ------- 4 0.0 1.0 100 181
r 1.03832 1 0 ack 40 ------- 4 1.0 0.0 98 216
+ 1.03832 0 1 tcp 1040 ------- 4 0.0 1.0 118 217
r 1.04132 0 1 tcp 1040 ------- 4 0.0 1.0 99 179
+ 1.04132 1 0 ack 40 ------- 4 1.0 0.0 99 218
- 1.04132 1 0 ack 40 ------- 4 1.0 0.0 99 218
- 1.04464 0 1 tcp 1040 ------- 4 0.0 1.0 101 183
r 1.04664 1 0 ack 40 ------- 4 1.0 0.0 99 218
+ 1.04664 0 1 tcp 1040 ------- 4 0.0 1.0 119 219
r 1.04964 0 1 tcp 1040 ------- 4 0.0 1.0 100 181
+ 1.04964 1 0 ack 40 ------- 4 1.0 0.0 100 220
- 1.04964 1 0 ack 40 ------- 4 1.0 0.0 100 220
- 1.05296 0 1 tcp 1040 ------- 4 0.0 1.0 102 185
r 1.05496 1 0 ack 40 ------- 4 1.0 0.0 100 220
+ 1.05496 0 1 tcp 1040 ------- 4 0.0 1.0 120 221
r 1.05796 0 1 tcp 1040 ------- 4 0.0 1.0 101 183
+ 1.05796 1 0 ack 40 ------- 4 1.0 0.0 101 222
- 1.05796 1 0 ack 40 ------- 4 1.0 0.0 101 222
- 1.06128 0 1 tcp 1040 ------- 4 0.0 1.0 103 187
r 1.06328 1 0 ack 40 ------- 4 1.0 0.0 101 222
+ 1.06328 0 1 tcp 1040 ------- 4 0.0 1.0 121 223
r 1.06628 0 1 tcp 1040 ------- 4 0.0 1.0 102 185
+ 1.06628 1 0 ack 40 ------- 4 1.0 0.0 102 224
- 1.06628 1 0 ack 40 ------- 4 1.0 0.0 102 224
- 1.0696 0 1 tcp 1040 ------- 4 0.0 1.0 104 189
r 1.0716 1 0 ack 40 ------- 4 1.0 0.0 102 224
+ 1.0716 0 1 tcp 1040 ------- 4 0.0 1.0 122 225
r 1.0746 0 1 tcp 1040 ------- 4 0.0 1.0 103 187
+ 1.0746 1 0 ack 40 ------- 4 1.0 0.0 103 226
- 1.0746 1 0 ack 40 ------- 4 1.0 0.0 103 226
- 1.07792 0 1 tcp 1040 ------- 4 0.0 1.0 105 191
r 1.07992 1 0 ack 40 ------- 4 1.0 0.0 103 226
+ 1.07992 0 1 tcp 1040 ------- 4 0.0 1.0 123 227
r 1.08292 0 1 tcp 1040 ------- 4 0.0 1.0 104 189
+ 1.08292 1 0 ack 40 ------- 4 1.0 0.0 104 228
- 1.08292 1 0 ack 40 ------- 4 1.0 0.0 104 228
- 1.08624 0 1 tcp 1040 ------- 4 0.0 1.0 106 193
r 1.08824 1 0 ack 40 ------- 4 1.0 0.0 104 228
+ 1.08824 0 1 tcp 1040 ------- 4 0.0 1.0 124 229
r 1.09124 0 1 tcp 1040 ------- 4 0.0 1.0 105 191
+ 1.09124 1 0 ack 40 ------- 4 1.0 0.0 105 230
- 1.09124 1 0 ack 40 ------- 4 1.0 0.0 105 230
- 1.09456 0 1 tcp 1040 ------- 4 0.0 1.0 107 195
r 1.09656 1 0 ack 40 ------- 4 1.0 0.0 105 230
+ 1.09656 0 1 tcp 1040 ------- 4 0.0 1.0 125 231
r 1.09956 0 1 tcp 1040 ------- 4 0.0 1.0 106 193
+ 1.09956 1 0 ack 40 ------- 4 1.0 0.0 106 232
- 1.09956 1 0 ack 40 ------- 4 1.0 0.0 106 232
- 1.10288 0 1 tcp 1040 ------- 4 0.0 1.0 108 197
r 1.10488 1 0 ack 40 ------- 4 1.0 0.0 106 232
+ 1.10488 0 1 tcp 1040 ------- 4 0.0 1.0 126 233
r 1.10788 0 1 tcp 1040 ------- 4 0.0 1.0 107 195
+ 1.10788 1 0 ack 40 ------- 4 1.0 0.0 107 234
- 1.10788 1 0 ack 40 ------- 4 1.0 0.0 107 234
- 1.1112 0 1 tcp 1040 ------- 4 0.0 1.0 109 199
r 1.1132 1 0 ack 40 ------- 4 1.0 0.0 107 234
+ 1.1132 0 1 tcp 1040 ------- 4 0.0 1.0 127 235
r 1.1162 0 1 tcp 1040 ------- 4 0.0 1.0 108 197
+ 1.1162 1 0 ack 40 ------- 4 1.0 0.0 108 236
- 1.1162 1 0 ack 40 ------- 4 1.0 0.0 108 236
- 1.11952 0 1 tcp 1040 ------- 4 0.0 1.0 110 201
r 1.12152 1 0 ack 40 ------- 4 1.0 0.0 108 236
+ 1.12152 0 1 tcp 1040 ------- 4 0.0 1.0 128 237
r 1.12452 0 1 tcp 1040 ------- 4 0.0 1.0 109 199
+ 1.12452 1 0 ack 40 ------- 4 1.0 0.0 109 238
- 1.12452 1 0 ack 40 ------- 4 1.0 0.0 109 238
- 1.12784 0 1 tcp 1040 ------- 4 0.0 1.0 111 203
r 1.12984 1 0 ack 40 ------- 4 1.0 0.0 109 238
+ 1.12984 0 1 tcp 1040 ------- 4 0.0 1.0 129 239
r 1.13284 0 1 tcp 1040 ------- 4 0.0 1.0 110 201
+ 1.13284 1 0 ack 40 ------- 4 1.0 0.0 110 240
- 1.13284 1 0 ack 40 ------- 4 1.0 0.0 110 240
- 1.13616 0 1 tcp 1040 ------- 4 0.0 1.0 112 205
r 1.13816 1 0 ack 40 ------- 4 1.0 0.0 110 240
+ 1.13816 0 1 tcp 1040 ------- 4 0.0 1.0 130 241
r 1.14116 0 1 tcp 1040 ------- 4 0.0 1.0 111 203
+ 1.14116 1 0 ack 40 ------- 4 1.0 0.0 111 242
- 1.14116 1 0 ack 40 ------- 4 1.0 0.0 111 242
- 1.14448 0 1 tcp 1040 ------- 4 0.0 1.0 113 207
r 1.14648 1 0 ack 40 ------- 4 1.0 0.0 111 242
+ 1.14648 0 1 tcp 1040 ------- 4 0.0 1.0 131 243
r 1.14948 0 1 tcp 1040 ------- 4 0.0 1.0 112 205
+ 1.14948 1 0 ack 40 ------- 4 1.0 0.0 112 244
- 1.14948 1 0 ack 40 ------- 4 1.0 0.0 112 244
- 1.1528 0 1 tcp 1040 ------- 4 0.0 1.0 114 209
r 1.1548 1 0 ack 40 ------- 4 1.0 0.0 112 244
+ 1.1548 0 1 tcp 1040 ------- 4 0.0 1.0 132 245
r 1.1578 0 1 tcp 1040 ------- 4 0.0 1.0 113 207
+ 1.1578 1 0 ack 40 ------- 4 1.0 0.0 113 246
- 1.1578 1 0 ack 40 ------- 4 1.0 0.0 113 246
- 1.16112 0 1 tcp 1040 ------- 4 0.0 1.0 115 211
r 1.16312 1 0 ack 40 ------- 4 1.0 0.0 113 246
+ 1.16312 0 1 tcp 1040 ------- 4 0.0 1.0 133 247
r 1.16612 0 1 tcp 1040 ------- 4 0.0 1.0 114 209
+ 1.16612 1 0 ack 40 ------- 4 1.0 0.0 114 248
- 1.16612 1 0 ack 40 ------- 4 1.0 0.0 114 248
- 1.16944 0 1 tcp 1040 ------- 4 0.0 1.0 116 213
r 1.17144 1 0 ack 40 ------- 4 1.0 0.0 114 248
+ 1.17144 0 1 tcp 1040 ------- 4 0.0 1.0 134 249
r 1.17444 0 1 tcp 1040 ------- 4 0.0 1.0 115 211
+ 1.17444 1 0 ack 40 ------- 4 1.0 0.0 115 250
- 1.17444 1 0 ack 40 ------- 4 1.0 0.0 115 250
- 1.17776 0 1 tcp 1040 ------- 4 0.0 1.0 117 215
r 1.17976 1 0 ack 40 ------- 4 1.0 0.0 115 250
+ 1.17976 0 1 tcp 1040 ------- 4 0.0 1.0 135 251
r 1.18276 0 1 tcp 1040 ------- 4 0.0 1.0 116 213
+ 1.18276 1 0 ack 40 ------- 4 1.0 0.0 116 252
- 1.18276 1 0 ack 40 ------- 4 1.0 0.0 116 252
- 1.18608 0 1 tcp 1040 ------- 4 0.0 1.0 118 217
r 1.18808 1 0 ack 40 ------- 4 1.0 0.0 116 252
+ 1.18808 0 1 tcp 1040 ------- 4 0.0 1.0 136 253
r 1.19108 0 1 tcp 1040 ------- 4 0.0 1.0 117 215
+ 1.19108 1 0 ack 40 ------- 4 1.0 0.0 117 254
- 1.19108 1 0 ack 40 ------- 4 1.0 0.0 117 254
- 1.1944 0 1 tcp 1040 ------- 4 0.0 1.0 119 219
r 1.1964 1 0 ack 40 ------- 4 1.0 0.0 117 254
+ 1.1964 0 1 tcp 1040 ------- 4 0.0 1.0 137 255
r 1.1994 0 1 tcp 1040 ------- 4 0.0 1.0 118 217
+ 1.1994 1 0 ack 40 ------- 4 1.0 0.0 118 256
- 1.1994 1 0 ack 40 ------- 4 1.0 0.0 118 256
- 1.20272 0 1 tcp 1040 ------- 4 0.0 1.0 120 221
r 1.20472 1 0 ack 40 ------- 4 1.0 0.0 118 256
+ 1.20472 0 1 tcp 1040 ------- 4 0.0 1.0 138 257
r 1.20772 0 1 tcp 1040 ------- 4 0.0 1.0 119 219
+ 1.20772 1 0 ack 40 ------- 4 1.0 0.0 119 258
- 1.20772 1 0 ack 40 ------- 4 1.0 0.0 119 258
- 1.21104 0 1 tcp 1040 ------- 4 0.0 1.0 121 223
r 1.21304 1 0 ack 40 ------- 4 1.0 0.0 119 258
+ 1.21304 0 1 tcp 1040 ------- 4 0.0 1.0 139 259
r 1.21604 0 1 tcp 1040 ------- 4 0.0 1.0 120 221
+ 1.21604 1 0 ack 40 ------- 4 1.0 0.0 120 260
- 1.21604 1 0 ack 40 ------- 4 1.0 0.0 120 260
- 1.21936 0 1 tcp 1040 ------- 4 0.0 1.0 122 225
r 1.22136 1 0 ack 40 ------- 4 1.0 0.0 120 260
+ 1.22136 0 1 tcp 1040 ------- 4 0.0 1.0 140 261
r 1.22436 0 1 tcp 1040 ------- 4 0.0 1.0 121 223
+ 1.22436 1 0 ack 40 ------- 4 1.0 0.0 121 262
- 1.22436 1 0 ack 40 ------- 4 1.0 0.0 121 262
- 1.22768 0 1 tcp 1040 ------- 4 0.0 1.0 123 227
r 1.22968 1 0 ack 40 ------- 4 1.0 0.0 121 262
+ 1.22968 0 1 tcp 1040 ------- 4 0.0 1.0 141 263
r 1.23268 0 1 tcp 1040 ------- 4 0.0 1.0 122 225
+ 1.23268 1 0 ack 40 ------- 4 1.0 0.0 122 264
- 1.23268 1 0 ack 40 ------- 4 1.0 0.0 122 264
- 1.236 0 1 tcp 1040 ------- 4 0.0 1.0 124 229
r 1.238 1 0 ack 40 ------- 4 1.0 0.0 122 264
+ 1.238 0 1 tcp 1040 ------- 4 0.0 1.0 142 265
r 1.241 0 1 tcp 1040 ------- 4 0.0 1.0 123 227
+ 1.241 1 0 ack 40 ------- 4 1.0 0.0 123 266
- 1.241 1 0 ack 40 ------- 4 1.0 0.0 123 266
- 1.24432 0 1 tcp 1040 ------- 4 0.0 1.0 125 231
r 1.24632 1 0 ack 40 ------- 4 1.0 0.0 123 266
+ 1.24632 0 1 tcp 1040 ------- 4 0.0 1.0 143 267
r 1.24932 0 1 tcp 1040 ------- 4 0.0 1.0 124 229
+ 1.24932 1 0 ack 40 ------- 4 1.0 0.0 124 268
- 1.24932 1 0 ack 40 ------- 4 1.0 0.0 124 268
- 1.25264 0 1 tcp 1040 ------- 4 0.0 1.0 126 233
r 1.25464 1 0 ack 40 ------- 4 1.0 0.0 124 268
+ 1.25464 0 1 tcp 1040 ------- 4 0.0 1.0 144 269
r 1.25764 0 1 tcp 1040 ------- 4 0.0 1.0 125 231
+ 1.25764 1 0 ack 40 ------- 4 1.0 0.0 125 270
- 1.25764 1 0 ack 40 ------- 4 1.0 0.0 125 270
- 1.26096 0 1 tcp 1040 ------- 4 0.0 1.0 127 235
r 1.26296 1 0 ack 40 ------- 4 1.0 0.0 125 270
+ 1.26296 0 1 tcp 1040 ------- 4 0.0 1.0 145 271
r 1.26596 0 1 tcp 1040 ------- 4 0.0 1.0 126 233
+ 1.26596 1 0 ack 40 ------- 4 1.0 0.0 126 272
- 1.26596 1 0 ack 40 ------- 4 1.0 0.0 126 272
- 1.26928 0 1 tcp 1040 ------- 4 0.0 1.0 128 237
r 1.27128 1 0 ack 40 ------- 4 1.0 0.0 126 272
+ 1.27128 0 1 tcp 1040 ------- 4 0.0 1.0 146 273
r 1.27428 0 1 tcp 1040 ------- 4 0.0 1.0 127 235
+ 1.27428 1 0 ack 40 ------- 4 1.0 0.0 127 274
- 1.27428 1 0 ack 40 ------- 4 1.0 0.0 127 274
- 1.2776 0 1 tcp 1040 ------- 4 0.0 1.0 129 239
r 1.2796 1 0 ack 40 ------- 4 1.0 0.0 127 274
+ 1.2796 0 1 tcp 1040 ------- 4 0.0 1.0 147 275
r 1.2826 0 1 tcp 1040 ------- 4 0.0 1.0 128 237
